"","mean.growth_Before_PrEP","mean.growth_Early_HAART","mean.growth_Early_TaSP","mean.growth_Harm_reduction","mean.growth_PrEP_COVID19","mean.growth_PrEP_post-COVID19","mean.growth_PrEP_pre-COVID19","mean.growth_STOP_HIVAIDS","stdev.growth_Before_PrEP","stdev.growth_Early_HAART","stdev.growth_Early_TaSP","stdev.growth_Harm_reduction","stdev.growth_PrEP_COVID19","stdev.growth_PrEP_post-COVID19","stdev.growth_PrEP_pre-COVID19","stdev.growth_STOP_HIVAIDS","mean.growth.smooth_Before_PrEP","mean.growth.smooth_Early_HAART","mean.growth.smooth_Early_TaSP","mean.growth.smooth_Harm_reduction","mean.growth.smooth_PrEP_COVID19","mean.growth.smooth_PrEP_post-COVID19","mean.growth.smooth_PrEP_pre-COVID19","mean.growth.smooth_STOP_HIVAIDS","stdev.growth.smooth_Before_PrEP","stdev.growth.smooth_Early_HAART","stdev.growth.smooth_Early_TaSP","stdev.growth.smooth_Harm_reduction","stdev.growth.smooth_PrEP_COVID19","stdev.growth.smooth_PrEP_post-COVID19","stdev.growth.smooth_PrEP_pre-COVID19","stdev.growth.smooth_STOP_HIVAIDS","clusterID","FC.before.during.mean","FC.before.during.mean.smooth"
"40",0.1,0.581395348837209,0.106755050505051,0.0849206349206349,NA,NA,NA,0.104643718711056,0.244948974278318,2.12952664245607,0.360579370186895,0.414177387411613,NA,NA,NA,0.26702452871812,0.0333333333333333,0.775193798449612,0.100883838383838,0.0849206349206349,NA,NA,NA,0.106474526791864,0.0258198889747161,2.12564453995139,0.107265878911684,0.110844110868298,NA,NA,NA,0.0681393253677118,15,NA,NA
"41",0.12,0.676190476190476,0,0.106553631553632,NA,NA,NA,0.0823727635453642,0.25298221281347,2.24453912090499,0,0.425631338286492,NA,NA,NA,0.259833506196871,0.045,0.596825396825397,0,0.166738816738817,NA,NA,NA,0.0823727635453642,0.0283823106098773,1.82950538318146,0,0.219389098724127,NA,NA,NA,0.0744933739944985,74,NA,NA
"42",0,0.864705882352941,0.0693795787545788,0.159515484515485,0,NA,0,0,0,2.39530884362079,0.23330263598279,0.577111710843501,0,NA,0,0,0,0.751470588235294,0.0628691620879121,0.226876595626596,0,NA,0,0.00434027777777778,0,2.02414036975761,0.0659042434372748,0.272246403142276,0,NA,0,0.0159995216453336,132,NA,NA
"43",0,0.641025641025641,0.120042457542458,0.124272486772487,NA,NA,0,0.0306372549019608,0,2.23002453948239,0.393981484189744,0.46896064909304,NA,NA,0,0.148023966286724,0,0.807692307692308,0.148465076590077,0.0900462962962963,NA,NA,0,0.0459150326797386,0,2.18331607785416,0.112642349410336,0.198135831308623,NA,NA,0,0.0666945005443018,14,NA,NA
"44",NA,0.3,0.0982323232323232,0.286309523809524,NA,NA,NA,0.1051667630615,NA,1.89736659610103,0.330530288930039,0.993263997527411,NA,NA,NA,0.35719936546748,NA,0.325,0.121669823232323,0.270684523809524,NA,NA,NA,0.081043956043956,NA,1.89989878272907,0.0946204599045879,0.291015502294864,NA,NA,NA,0.100800218730535,75,NA,NA
"45",0.0952380952380952,0.727272727272727,0.0501488095238095,0.218911181411181,NA,NA,NA,0.0202205882352941,0.251976315339485,2.65799455697995,0.196592164997855,0.68173675636542,NA,NA,NA,0.120522985863075,0.00793650793650794,0.803030303030303,0.114104876604877,0.172801581134914,NA,NA,NA,0.0236928104575163,0.0209980262782904,2.6520613743708,0.146197363022294,0.261745819108584,NA,NA,NA,0.0299307520266232,171,NA,NA
"46",NA,0.611111111111111,0.0421052631578947,0.267829460844167,NA,NA,NA,NA,NA,2.28382858723526,0.163072982998207,0.741687428929769,NA,NA,NA,NA,NA,0.782407407407407,0.00350877192982456,0.267829460844167,NA,NA,NA,NA,NA,2.27052173727441,0.0135894152498506,0.219538851057324,NA,NA,NA,NA,246,NA,NA
"47",NA,0.375,0.294142110612699,0.241666666666667,NA,NA,NA,NA,NA,2.12132034355964,0.584349847075905,0.96819128595396,NA,NA,NA,NA,NA,0.40625,0.285192889898772,0.202314814814815,NA,NA,NA,NA,NA,2.1229829136413,0.104416955714533,0.323436476888139,NA,NA,NA,NA,163,NA,NA
"48",0.106666666666667,NA,0.21140873015873,0.462962962962963,NA,NA,NA,0.0775752025752026,0.413118223595458,NA,0.583847437646685,1.91037843690387,NA,NA,NA,0.260361222942721,0.0279365079365079,NA,0.217485119047619,0.523148148148148,NA,NA,NA,0.0869171337921338,0.0434899117265679,NA,0.176253814748553,1.79836699937206,NA,NA,NA,0.0916956422450649,166,NA,NA
"49",0,NA,NA,NA,0,2.14427239427239,0,0.210526315789474,0,NA,NA,NA,0,2.21065504661969,0,1.58943882847805,0,NA,NA,NA,0,1.15422632922633,0,0.228070175438596,0,NA,NA,NA,0,0.861614459312532,0,1.59258935451997,168,NA,NA
"50",NA,0.761111111111111,0.121338383838384,0.120039682539683,NA,NA,NA,0.0678102385419459,NA,2.32935034202093,0.361473234333731,0.444510186244727,NA,NA,NA,0.244859016424372,NA,0.82037037037037,0.122262806637807,0.138194444444444,NA,NA,NA,0.0562080196226538,NA,2.25054177290823,0.0744808523485883,0.150318605722453,NA,NA,NA,0.0592296871571326,215,NA,NA
"51",NA,0.461538461538462,0.146819153069153,0.26547619047619,NA,NA,NA,0.107345696899449,NA,2.35339362165821,0.398808063746709,0.983128004182096,NA,NA,NA,0.273945635450251,NA,0.5,0.138119519369519,0.25952380952381,NA,NA,NA,0.124353030336803,NA,2.35372045918796,0.10957830982235,0.280604884623045,NA,NA,NA,0.0864719924242912,226,NA,NA
"52",0,NA,0.348719336219336,1.57142857142857,0,NA,0.0307692307692308,0.0247252747252747,0,NA,0.740465459002384,3.52385902351136,0,NA,0.156892908110547,0.14740709465272,0,NA,0.377444083694084,1.78571428571429,0.0533333333333333,NA,0.0102564102564103,0.0426124801124801,0,NA,0.210859331875066,3.45881048387592,0.0281091347570523,NA,0.0245297656268747,0.0514597411344107,35,Inf,Inf
"53",0.157509157509158,0.488372093023256,0,0.0849206349206349,0,NA,0.0576923076923077,0.0560185185185185,0.465848718245214,2.26118482451816,0,0.414177387411613,0,NA,0.294174202707276,0.271714338908261,0.103067765567766,0.546511627906977,0,0.0849206349206349,9.25185853854297e-18,NA,0.111792054099746,0.0546296296296296,0.0844307791331763,2.26664203458703,0,0.0871296805539441,0,NA,0.129211493177145,0.0869131961725441,40,0.366279069767442,1.08464614017702
"54",0,0.686631622345908,0,0.0568181818181818,NA,NA,NA,0.0151515151515152,0,2.1287531594625,0,0.236096322790508,NA,NA,NA,0.128564869306645,9.25185853854297e-17,0.762389198103484,0.0156250000000001,0.0577651515151516,NA,NA,NA,0.0151515151515152,0,2.09080535442261,0.0443506138667168,0.0692515492455277,NA,NA,NA,0.034117573865491,136,NA,NA
"55",NA,NA,0.0728021978021978,0.725341991341991,NA,NA,NA,0,NA,NA,0.244154858354822,2.08395615623337,NA,NA,NA,0,NA,NA,0.0884271978021978,0.730341991341991,NA,NA,NA,0,NA,NA,0.0751041451206737,1.69478522898722,NA,NA,NA,0,172,NA,NA
"56",NA,0.813038548752834,0.0480769230769231,0.0546814296814297,NA,NA,NA,NA,NA,2.24370785593489,0.212410788792063,0.227631417740407,NA,NA,NA,NA,NA,0.943990929705215,0.0269230769230768,0.0644036519036518,NA,NA,NA,NA,NA,2.18047275261826,0.0393069479916818,0.068262126207789,NA,NA,NA,NA,5,NA,NA
"57",NA,0.722369878183832,0,0.0832528582528583,NA,NA,NA,0,NA,2.31138329773268,0,0.280087606231778,NA,NA,NA,0,NA,0.884053156146179,-1.11022302462516e-16,0.0878824878824878,NA,NA,NA,-1.11022302462516e-16,NA,2.28835230391661,0,0.114257770574101,NA,NA,NA,0,8,NA,NA
"58",NA,0.782857142857143,0.0681818181818182,0.170167795167795,NA,NA,NA,NA,NA,2.35964674752583,0.226133508433323,0.501010591332316,NA,NA,NA,NA,NA,1.01904761904762,0.00568181818181818,0.18961223961224,NA,NA,NA,NA,NA,2.26379988425797,0.0188444590361102,0.168250528763283,NA,NA,NA,NA,135,NA,NA
"59",NA,0.561129568106312,0.0659340659340659,0.0429292929292929,NA,NA,NA,NA,NA,2.03110248725075,0.348890282777748,0.207513519086044,NA,NA,NA,NA,NA,0.658803986710963,0.0164835164835164,0.0429292929292928,NA,NA,NA,NA,NA,1.98194004429671,0.0484569837191317,0.0433052835803553,NA,NA,NA,NA,183,NA,NA
"60",NA,0.536585365853659,0.0771520146520147,0.197757335257335,NA,NA,NA,NA,NA,2.14589795861324,0.25901281853894,0.599775339981541,NA,NA,NA,NA,NA,0.609756097560976,0.060782967032967,0.197757335257335,NA,NA,NA,NA,NA,2.15013234608734,0.0652410739560731,0.191541389242455,NA,NA,NA,NA,79,NA,NA
"61",0,NA,0.761111111111111,NA,0.447527472527473,NA,0.139393939393939,0.0724206349206349,0,NA,2.32935034202093,NA,0.481740619915139,NA,0.395103176072888,0.352279371132634,0.0275297619047619,NA,0.706944444444444,NA,0.462787906537907,NA,0.0325563325563326,0.10421626984127,0.078277819332225,NA,1.96161326140032,NA,0.0824893508062764,NA,0.0762268604029963,0.126989758522496,134,Inf,1.18258678258678
"62",0.0384615384615385,NA,0.125,0.705882352941177,0,0,0,0.346043771043771,0.188422287906398,NA,0.866025403784439,2.910427500436,0,0,0,1.05267182110845,0.0766559829059829,NA,0.125,0.764705882352941,0,0,0,0.33331228956229,0.0166386831652288,NA,0.218797487246842,2.90537028114976,0,0,0,0.258995754394269,146,0,0
"63",0.0454545454545454,0.6,0.2375,0.0833333333333333,0,0.125,0.137700760777684,0.0798280423280423,0.222680885707562,2.68328157299975,0.825813589804856,0.707106781186548,0,0.306186217847897,0.330682076682762,0.334574190415874,0.0454545454545454,0.65,0.2375,0.0833333333333333,0,0.0625,0.137700760777684,0.0798280423280423,0.0464321744050226,2.68082862288195,0.220693619660527,0.1876466562602,0,0,0.122581219750918,0.100082316483185,194,3.02941673710905,3.02941673710904
"64",0,NA,0.204969336219336,0.445614035087719,NA,NA,0.0779220779220779,0.0247252747252747,0,NA,0.51735907425753,1.94312617922021,NA,NA,0.258438295352369,0.14740709465272,0,NA,0.22267766955267,0.435087719298246,NA,NA,0.00649350649350649,0.0351419413919414,0,NA,0.137024786510243,1.58369571107052,NA,NA,0.0215365246126974,0.0478539633672916,221,Inf,Inf
"65",0.05,NA,0.332242063492063,0.36734693877551,0,NA,0.0804195804195804,0,0.244948974278318,NA,0.880378103343751,1.90059067080715,0,NA,0.284389353727716,0,0.05,NA,0.301281415343915,0.377551020408163,0.0416666666666667,NA,0.0611888111888112,0.0275848765432099,0.0510753918455249,NA,0.237561941299439,1.71248665519404,0.0435194139889245,NA,0.0596486143537369,0.0724315708893869,52,1.60839160839161,1.22377622377622
"66",NA,0.613953488372093,0.0416666666666667,0.122757335257335,NA,NA,NA,0.040133779264214,NA,2.21225820797156,0.201940936523459,0.419786024814978,NA,NA,NA,0.192474843744992,NA,0.672093023255814,0.038510101010101,0.134120971620972,NA,NA,NA,0.0178372352285396,NA,2.19364076381354,0.042334151064347,0.089349077421644,NA,NA,NA,0.0346259869877915,87,NA,NA
"67",NA,NA,NA,NA,0.346103896103896,0.566312475403384,1.5,NA,NA,NA,NA,NA,0.765737787970392,0.833611171273613,3.46410161513775,NA,NA,NA,NA,NA,0.638852813852814,0.371015348288076,1,NA,NA,NA,NA,NA,0.299128721078251,0.0937495190692713,2.96085573216033,NA,114,NA,NA
"68",0.0454545454545454,0.511627906976744,0.169047619047619,0.0416666666666667,0,NA,0.0384615384615385,0.0560185185185185,0.222680885707562,2.09730090743925,0.571058644190713,0.353553390593274,0,NA,0.196116135138184,0.271714338908261,0.149158249158249,0.558139534883721,0.101587301587302,0.0416666666666667,0.0238095238095238,NA,0.0192307692307692,0.0664241622574956,0.163758254636137,2.01445954288184,0.144022043274757,0.0938233281301002,0.038575837490523,NA,0.0358057437019716,0.118885547244268,117,0.846153846153846,0.128928633443306
"69",NA,0.542857142857143,0.0357142857142857,0.0446428571428571,NA,NA,NA,0.150577200577201,NA,2.06399362557425,0.247435829652697,0.266571360639714,NA,NA,NA,0.417471298922683,NA,0.628571428571429,0.0535714285714286,0.0307539682539683,NA,NA,NA,0.121294578437436,NA,2.04235067591034,0.0671192482582784,0.0580553265284796,NA,NA,NA,0.0831434006243404,131,NA,NA
"70",0,0.45,0.0902777777777778,0.158333333333333,NA,NA,NA,0.0574592074592075,0,2.09945047755176,0.470096732328844,0.681289167371289,NA,NA,NA,0.285830992877039,0,0.525,0.0902777777777778,0.158333333333333,NA,NA,NA,0.0574592074592075,0,2.09990842291167,0.103855919472393,0.179657995383351,NA,NA,NA,0.0793728096385148,178,NA,NA
"71",NA,0.714285714285714,NA,0.270556776556777,NA,NA,NA,NA,NA,2.34610351022121,NA,0.733085034247014,NA,NA,NA,NA,NA,0.785714285714286,NA,0.274842490842491,NA,NA,NA,NA,NA,2.19497771534664,NA,0.208025246083601,NA,NA,NA,NA,238,NA,NA
"72",0.43012543012543,NA,1,NA,NA,NA,NA,0.299074074074074,0.513782122758641,NA,3.46410161513775,NA,NA,NA,NA,1.14926624509031,0.173813223813224,NA,1.08333333333333,NA,NA,NA,NA,0.294907407407407,0.0846471575828327,NA,3.4498572653829,NA,NA,NA,NA,0.350392568674379,243,NA,NA
"73",0,NA,0.0277777777777778,0.582397959183673,NA,NA,NA,0.0457070707070707,0,NA,0.192450089729875,1.91146912594842,NA,NA,NA,0.221380585879833,1.85037170770859e-17,NA,0.0538194444444445,0.577933673469388,NA,NA,NA,0.0457070707070707,0,NA,0.0593160635078806,1.62627767134993,NA,NA,NA,0.0462828220108756,12,NA,NA
"74",NA,0.315789473684211,0.189880952380952,0.138888888888889,NA,NA,NA,0.122424242424242,NA,1.94665705356915,0.651808388802137,0.844294113955984,NA,NA,NA,0.389539752795866,NA,0.342105263157895,0.231547619047619,0.111111111111111,NA,NA,NA,0.0789199689199689,NA,1.94903046985007,0.239743283118735,0.197796943032309,NA,NA,NA,0.108440872746106,92,NA,NA
"75",0,0.474418604651163,0,0.0793650793650794,0,NA,0.123626373626374,0.0515873015873016,0,2.04754126922254,0,0.384291203605629,0,NA,0.437785565022324,0.308270174462428,-1.48029736616688e-16,0.630232558139535,0.0238095238095237,0.0634920634920633,-1.48029736616688e-16,NA,0.123626373626373,0.0515873015873014,0,2.03932001782584,0.0538031126539078,0.0803206502328096,0,NA,0.119407879799625,0.100698591436369,193,Inf,-835145535295352
"76",0.05,NA,0.195833333333333,0.5,NA,NA,0.127090301003344,0.0909391534391534,0.244948974278318,NA,0.78441151090465,2.44948974278318,NA,NA,0.451289882644856,0.382193785275888,0.104447751322751,NA,0.195833333333333,0.541666666666667,NA,NA,0.116387959866221,0.064456569664903,0.112022779344151,NA,0.233193980677275,2.44911992474789,NA,NA,0.0631336524060316,0.106338733096353,196,2.54180602006689,1.11431752615308
"77",0.166666666666667,NA,0,0.709677419354839,0.121212121212121,0.3,0.457692307692308,0,0.816496580927726,NA,0,2.45212218818852,0.392326590891,0.6,0.991230781169785,0,0.0694444444444444,NA,0,0.741935483870968,0.278914141414141,0.136111111111111,0.392628205128205,0,0.138283705666351,NA,0,2.12081339640375,0.216696611502322,0.05,0.180959279076152,0,202,2.74615384615385,5.65384615384615
"78",0.05,0.4,0.1125,0.138888888888889,NA,NA,0.109090909090909,0.0909391534391534,0.244948974278318,2.19089023002066,0.5487413063335,0.844294113955984,NA,NA,0.344975744745641,0.382193785275888,0.05,0.433333333333333,0.161111111111111,0.106481481481481,NA,NA,0.00909090909090909,0.0909391534391534,0.0510753918455249,2.1922014338187,0.163853323864756,0.196418550329597,NA,NA,0.0287479787288034,0.108916173428909,227,2.18181818181818,0.181818181818182
