"","clusterID","size","firstDate","lastDate","medianDate","meanDate","meanCDbase","medianCDbase","meanVLbase","medianVLbase","meanAgeFARV","medianAgeFARV","meanAge2023","medianAge2023","n_RSK","n_MSM","n_HET","n_IDU","n_BLOOD","n_HCV","n_HCVrep","perc_RSK","perc_MSM","perc_HET","perc_IDU","perc_BLOOD","perc_HCV","n_seroconv_2018","n_seroconv_2022","n_PREP","perc_PREP","n_HAknown","n_HA_Van","n_HA_VanIsl","n_HA_Fras","n_HA_North","n_HA_Int","perc_HAknown","perc_HA_Van","perc_HA_VanIsl","perc_HA_Fras","perc_HA_North","perc_HA_Int","n_subB","n_subC","n_subAE","n_subF","n_subBlike","n_subBrecomb","n_subBDrecomb","active","active22","medium","big","large"
"1","57",471,1996-05-30,2022-11-16,2003-11-13,2004-08-07,284.924485125858,250,215727.330143541,93771.5,40.0066518847007,39,56.9394162135893,57.586301369863,386,22,177,331,11,340,435,81.9532908704883,5.69948186528497,45.8549222797927,85.7512953367876,2.84974093264249,78.1609195402299,19,5,0,0,445,162,89,91,85,18,94.47983014862,36.4044943820225,20,20.4494382022472,19.1011235955056,4.04494382022472,471,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE
"2","49",459,1996-06-06,2022-11-17,2000-06-05,2002-05-01,301.48401826484,250.5,177942.7825,55200,40.1306306306306,40,59.1489633469086,59.5082191780822,393,19,186,357,11,371,426,85.6209150326797,4.83460559796438,47.3282442748092,90.8396946564885,2.79898218829517,87.0892018779343,11,1,0,0,433,240,33,87,40,33,94.3355119825708,55.4272517321016,7.62124711316397,20.0923787528868,9.2378752886836,7.62124711316397,459,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE
"3","31",391,1996-07-22,2022-12-19,2014-04-07,2013-08-29,430.795013850416,390,832167.093922652,94537,37.7427055702918,35,46.3013189927692,43.6219178082192,289,257,33,48,1,45,361,73.9130434782609,88.9273356401384,11.4186851211073,16.6089965397924,0.346020761245675,12.4653739612188,94,11,8,8.51063829787234,370,224,72,69,1,4,94.6291560102302,60.5405405405405,19.4594594594595,18.6486486486486,0.27027027027027,1.08108108108108,391,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE
"4","9999",255,1996-06-03,2020-02-07,2006-03-26,2005-10-01,351.971659919028,310,183518.582608696,85800,39.164,38,54.8479780821918,55.8616438356164,188,111,51,74,2,84,244,73.7254901960784,59.0425531914894,27.1276595744681,39.3617021276596,1.06382978723404,34.4262295081967,3,0,0,0,246,168,16,54,2,6,96.4705882352941,68.2926829268293,6.50406504065041,21.9512195121951,0.813008130081301,2.4390243902439,255,0,0,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE
"5","95",158,1998-11-02,2022-11-03,2014-11-23,2014-06-29,456.679738562092,458,624822.026143791,63537,37.4774193548387,35,45.2583296509059,42.4684931506849,101,93,9,18,0,18,146,63.9240506329114,92.0792079207921,8.91089108910891,17.8217821782178,0,12.3287671232877,27,5,6,22.2222222222222,155,99,6,49,1,0,98.1012658227848,63.8709677419355,3.87096774193548,31.6129032258064,0.645161290322581,0,157,0,0,0,1,0,0,TRUE,TRUE,TRUE,TRUE,TRUE
"6","13",150,1996-07-10,2020-02-07,2008-09-26,2008-09-29,371.408163265306,330,183906.510344828,86600,39.3605442176871,39,52.03712608331,53.6602739726027,99,88,7,13,0,15,144,66,88.8888888888889,7.07070707070707,13.1313131313131,0,10.4166666666667,3,0,0,0,146,112,9,23,1,1,97.3333333333333,76.7123287671233,6.16438356164384,15.7534246575342,0.684931506849315,0.684931506849315,150,0,0,0,0,0,0,TRUE,FALSE,TRUE,TRUE,TRUE
"7","137",90,1996-06-04,2022-05-04,2008-04-20,2009-03-26,314.270588235294,260,631634.542168675,100010,39.375,37,52.2109589041096,53.1767123287671,76,0,36,67,1,72,87,84.4444444444444,0,47.3684210526316,88.1578947368421,1.31578947368421,82.7586206896552,26,1,0,0,81,57,4,14,5,1,90,70.3703703703704,4.93827160493827,17.2839506172839,6.17283950617284,1.23456790123457,90,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,FALSE
"8","156",75,1996-06-12,2012-03-26,1998-05-12,1999-07-05,167.148648648649,140,197401.210526316,98000,39.5135135135135,39,62.3634950018512,60.7164383561644,68,1,33,64,2,65,72,90.6666666666667,1.47058823529412,48.5294117647059,94.1176470588235,2.94117647058824,90.2777777777778,0,0,0,NA,72,36,1,32,0,3,96,50,1.38888888888889,44.4444444444444,0,4.16666666666667,75,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,FALSE
"9","142",62,1996-09-27,2023-01-24,2012-03-13,2010-05-22,332.80701754386,290,330243.896551724,33447,42.7966101694915,43,54.0388669607616,55.158904109589,44,33,12,9,0,15,57,70.9677419354839,75,27.2727272727273,20.4545454545455,0,26.3157894736842,6,2,0,0,55,18,31,4,0,2,88.7096774193548,32.7272727272727,56.3636363636364,7.27272727272727,0,3.63636363636364,62,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,FALSE
"10","201",62,1996-06-24,2019-02-14,1998-04-24,2000-12-05,320.166666666667,270,120609.641509434,37000,38.758064516129,38,58.8326115775519,60.2958904109589,56,5,31,50,6,52,58,90.3225806451613,8.92857142857143,55.3571428571429,89.2857142857143,10.7142857142857,89.6551724137931,2,0,0,0,61,40,2,10,2,7,98.3870967741936,65.5737704918033,3.27868852459016,16.3934426229508,3.27868852459016,11.4754098360656,62,0,0,0,0,0,0,TRUE,FALSE,TRUE,TRUE,FALSE
"11","110",59,1996-06-26,2017-02-14,2003-09-09,2003-06-09,267.035087719298,250,88429.7407407407,60013,41.7017543859649,43,59.3140110550348,60.3452054794521,48,1,21,45,2,50,52,81.3559322033898,2.08333333333333,43.75,93.75,4.16666666666667,96.1538461538462,0,0,0,NA,53,29,8,15,1,0,89.8305084745763,54.7169811320755,15.0943396226415,28.3018867924528,1.88679245283019,0,59,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,FALSE
"12","175",56,1996-10-04,2021-05-19,2005-07-08,2006-10-30,265.924528301887,200,158053.436363636,44897,40.5272727272727,39,53.9291158156912,56.3260273972603,51,1,11,50,0,54,54,91.0714285714286,1.96078431372549,21.5686274509804,98.0392156862745,0,100,1,0,0,0,52,12,2,6,30,2,92.8571428571429,23.0769230769231,3.84615384615385,11.5384615384615,57.6923076923077,3.84615384615385,56,0,0,0,0,0,0,TRUE,FALSE,TRUE,TRUE,FALSE
"13","105",55,1996-06-06,2017-05-01,2004-08-16,2005-10-29,384.461538461538,360,195507.058823529,91179,36.0943396226415,35,50.5272163349703,48.4082191780822,44,32,8,16,3,15,51,80,72.7272727272727,18.1818181818182,36.3636363636364,6.81818181818182,29.4117647058824,0,0,0,NA,51,42,1,5,0,3,92.7272727272727,82.3529411764706,1.96078431372549,9.80392156862745,0,5.88235294117647,55,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,FALSE
"14","204",50,1996-06-12,2012-06-05,1999-05-28,2001-05-22,254.622222222222,200,148192.214285714,79500,40.7021276595745,40,60.9066744389391,60.3095890410959,45,3,31,43,0,41,46,90,6.66666666666667,68.8888888888889,95.5555555555556,0,89.1304347826087,0,0,0,NA,46,30,3,9,0,4,92,65.2173913043478,6.52173913043478,19.5652173913043,0,8.69565217391304,50,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,FALSE
"15","29",44,1996-10-18,2020-11-25,2002-09-05,2003-02-12,220.375,175,149569.461538462,100010,42.8292682926829,42,59.5869027731373,58.9616438356164,35,0,15,32,1,35,40,79.5454545454545,0,42.8571428571429,91.4285714285714,2.85714285714286,87.5,1,0,0,0,39,28,0,9,1,1,88.6363636363636,71.7948717948718,0,23.0769230769231,2.56410256410256,2.56410256410256,44,0,0,0,0,0,0,TRUE,FALSE,TRUE,TRUE,FALSE
"16","22",42,1998-03-23,2023-01-24,2017-04-02,2016-01-14,495.026315789474,455,1033354.12820513,97000,38.5897435897436,39,44.8288724973657,44.372602739726,33,33,0,4,0,4,37,78.5714285714286,100,0,12.1212121212121,0,10.8108108108108,19,7,5,26.3157894736842,38,28,1,8,0,1,90.4761904761905,73.6842105263158,2.63157894736842,21.0526315789474,0,2.63157894736842,30,0,0,10,0,1,1,TRUE,TRUE,TRUE,TRUE,FALSE
"17","72",40,2005-12-20,2020-06-30,2013-06-24,2012-09-05,409.615384615385,420,341209.820512821,39761,38.9230769230769,37,48.6671584123639,48.572602739726,20,16,9,3,0,4,39,50,80,45,15,0,10.2564102564103,3,0,0,0,39,25,0,9,1,4,97.5,64.1025641025641,0,23.0769230769231,2.56410256410256,10.2564102564103,40,0,0,0,0,0,0,TRUE,FALSE,TRUE,TRUE,FALSE
"18","234",39,1999-01-20,2021-04-26,2015-04-03,2012-09-14,321.794871794872,270,397721.205128205,100010,36.2564102564103,33,45.901650860555,44.2986301369863,33,26,6,5,0,5,38,84.6153846153846,78.7878787878788,18.1818181818182,15.1515151515152,0,13.1578947368421,6,0,1,16.6666666666667,39,12,5,3,0,19,100,30.7692307692308,12.8205128205128,7.69230769230769,0,48.7179487179487,39,0,0,0,0,0,0,TRUE,FALSE,TRUE,TRUE,FALSE
"19","73",37,1996-09-19,2019-11-29,2009-11-16,2009-10-10,393.323529411765,305,626478.529411765,90225,40.8529411764706,40.5,52.5881547139404,51.9835616438356,24,21,3,4,0,7,33,64.8648648648649,87.5,12.5,16.6666666666667,0,21.2121212121212,2,0,0,0,34,15,5,12,0,2,91.8918918918919,44.1176470588235,14.7058823529412,35.2941176470588,0,5.88235294117647,37,0,0,0,0,0,0,TRUE,FALSE,TRUE,TRUE,FALSE
"20","177",37,1997-07-25,2018-02-08,2007-07-06,2007-12-05,346.361111111111,255,346143,59000,39.5833333333333,41.5,52.0300608828006,52.6671232876712,33,5,17,30,0,32,36,89.1891891891892,15.1515151515152,51.5151515151515,90.9090909090909,0,88.8888888888889,1,0,0,0,36,25,1,9,0,1,97.2972972972973,69.4444444444444,2.77777777777778,25,0,2.77777777777778,37,0,0,0,0,0,0,TRUE,FALSE,TRUE,TRUE,FALSE
"21","109",36,1996-07-16,2018-02-09,1999-04-10,2001-06-07,272.117647058824,210,134918.096774194,59800,42.2352941176471,44,61.6576954069299,63.4232876712329,32,2,15,31,0,31,32,88.8888888888889,6.25,46.875,96.875,0,96.875,1,0,0,0,34,20,8,5,1,0,94.4444444444444,58.8235294117647,23.5294117647059,14.7058823529412,2.94117647058824,0,36,0,0,0,0,0,0,TRUE,FALSE,TRUE,TRUE,FALSE
"22","219",36,1996-07-23,2018-07-23,2006-06-14,2007-04-11,262.969696969697,270,430295.333333333,140000,40.4,40,54.5508414872798,55.172602739726,27,19,8,6,1,6,33,75,70.3703703703704,29.6296296296296,22.2222222222222,3.7037037037037,18.1818181818182,4,0,0,0,34,21,0,13,0,0,94.4444444444444,61.7647058823529,0,38.2352941176471,0,0,36,0,0,0,0,0,0,TRUE,FALSE,TRUE,TRUE,FALSE
"23","34",35,1998-09-25,2015-01-08,2004-03-25,2005-01-06,269.34375,245,142274.0625,59219,42.625,41,57.7584760273973,56.0260273972603,26,0,6,24,1,28,29,74.2857142857143,0,23.0769230769231,92.3076923076923,3.84615384615385,96.551724137931,0,0,0,NA,31,5,5,6,2,13,88.5714285714286,16.1290322580645,16.1290322580645,19.3548387096774,6.45161290322581,41.9354838709677,35,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,FALSE
"24","102",33,1996-07-29,2019-02-15,2002-09-07,2004-05-29,351.4375,315,362638.125,67850,40.3636363636364,40,56.3938563719386,56.9945205479452,23,19,6,6,0,7,33,69.6969696969697,82.6086956521739,26.0869565217391,26.0869565217391,0,21.2121212121212,1,0,0,0,32,20,8,4,0,0,96.969696969697,62.5,25,12.5,0,0,33,0,0,0,0,0,0,TRUE,FALSE,TRUE,TRUE,FALSE
"25","206",33,1997-02-03,2018-06-27,2002-02-09,2003-08-24,238.241379310345,190,203548.566666667,98405,38.7333333333333,36.5,56.0418264840183,55.7986301369863,28,4,17,24,0,23,29,84.8484848484848,14.2857142857143,60.7142857142857,85.7142857142857,0,79.3103448275862,2,0,0,0,29,20,1,7,0,1,87.8787878787879,68.9655172413793,3.44827586206897,24.1379310344828,0,3.44827586206897,33,0,0,0,0,0,0,TRUE,FALSE,TRUE,TRUE,FALSE
"26","217",33,1997-04-16,2021-07-05,2011-08-25,2011-11-24,305.433333333333,245,243148.516129032,83707,38.75,37.5,48.2955479452055,48.3890410958904,23,0,13,14,0,12,28,69.6969696969697,0,56.5217391304348,60.8695652173913,0,42.8571428571429,4,0,0,0,30,3,0,2,24,1,90.9090909090909,10,0,6.66666666666667,80,3.33333333333333,33,0,0,0,0,0,0,TRUE,FALSE,TRUE,TRUE,FALSE
"27","200",32,1996-06-25,2012-03-14,1998-09-30,2001-05-30,254.516129032258,190,142170.333333333,41500,37.78125,38,58.4244863013699,58.0301369863014,27,1,13,25,3,27,32,84.375,3.7037037037037,48.1481481481481,92.5925925925926,11.1111111111111,84.375,0,0,0,NA,32,17,0,7,2,6,100,53.125,0,21.875,6.25,18.75,32,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,FALSE
"28","122",30,1998-07-30,2020-02-29,2006-06-17,2006-01-13,396.793103448276,330,105319.310344828,37847,37.8275862068966,37,52.2575342465753,52.6191780821918,27,1,8,25,1,26,29,90,3.7037037037037,29.6296296296296,92.5925925925926,3.7037037037037,89.6551724137931,2,0,0,0,29,6,17,6,0,0,96.6666666666667,20.6896551724138,58.6206896551724,20.6896551724138,0,0,30,0,0,0,0,0,0,TRUE,FALSE,TRUE,TRUE,FALSE
"29","41",29,1999-08-23,2020-09-30,2013-12-02,2013-09-05,542,510,246428.962962963,50370,35.6296296296296,34,44.169964485033,41.3917808219178,20,16,2,5,0,4,25,68.9655172413793,80,10,25,0,16,7,0,2,28.5714285714286,27,11,9,4,1,2,93.1034482758621,40.7407407407407,33.3333333333333,14.8148148148148,3.7037037037037,7.40740740740741,29,0,0,0,0,0,0,TRUE,FALSE,TRUE,TRUE,FALSE
"30","210",29,1996-10-09,2005-08-31,1999-02-22,2000-01-24,271.481481481481,210,82904.7916666667,62100,41.1071428571429,39.5,62.8926614481409,63.0397260273973,25,2,18,25,2,26,28,86.2068965517241,8,72,100,8,92.8571428571429,0,0,0,NA,25,18,1,6,0,0,86.2068965517241,72,4,24,0,0,29,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,FALSE
"31","93",28,2002-11-27,2019-02-12,2012-08-15,2012-06-20,428.962962962963,360,244349.259259259,109908,33.6666666666667,29,43.3418569254186,41.6767123287671,17,16,0,3,0,2,25,60.7142857142857,94.1176470588235,0,17.6470588235294,0,8,1,0,0,0,27,19,0,5,2,1,96.4285714285714,70.3703703703704,0,18.5185185185185,7.40740740740741,3.7037037037037,28,0,0,0,0,0,0,TRUE,FALSE,TRUE,TRUE,FALSE
"32","235",28,1996-09-24,2017-10-26,2004-06-18,2004-06-27,292.592592592593,290,47359.04,8280,40.6666666666667,40,58.0209030948757,57.5808219178082,23,2,5,22,0,24,26,82.1428571428571,8.69565217391304,21.7391304347826,95.6521739130435,0,92.3076923076923,0,0,0,NA,26,3,2,9,12,0,92.8571428571429,11.5384615384615,7.69230769230769,34.6153846153846,46.1538461538462,0,28,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,FALSE
"33","26",26,1996-07-03,2019-02-07,2003-07-29,2006-07-24,330.961538461538,260,748831.48,100010,31.8461538461538,31,46.5307692307692,45.6547945205479,20,17,1,4,0,3,26,76.9230769230769,85,5,20,0,11.5384615384615,5,0,2,40,26,25,0,1,0,0,100,96.1538461538462,0,3.84615384615385,0,0,26,0,0,0,0,0,0,TRUE,FALSE,TRUE,TRUE,FALSE
"34","91",25,2002-08-27,2018-08-05,2011-05-12,2011-03-27,340.8,323,553817.32,97567,40.52,37,51.9615342465753,48.4383561643836,13,9,1,5,0,5,25,52,69.2307692307692,7.69230769230769,38.4615384615385,0,20,1,0,0,0,24,13,1,9,0,1,96,54.1666666666667,4.16666666666667,37.5,0,4.16666666666667,25,0,0,0,0,0,0,TRUE,FALSE,TRUE,TRUE,FALSE
"35","209",25,2009-06-10,2022-05-17,2016-09-15,2015-12-13,320.909090909091,275,433255.826086957,46744,37.32,38,44.2722191780822,44.3260273972603,23,1,9,18,0,21,25,92,4.34782608695652,39.1304347826087,78.2608695652174,0,84,5,2,0,0,23,15,1,4,1,2,92,65.2173913043478,4.34782608695652,17.3913043478261,4.34782608695652,8.69565217391304,25,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,FALSE
"36","218",24,2000-02-09,2019-04-06,2011-10-21,2010-08-26,354,295,285954,41503,37.25,35,47.9390410958904,45.0630136986301,17,0,6,15,0,16,20,70.8333333333333,0,35.2941176470588,88.2352941176471,0,80,1,0,0,0,18,1,1,1,15,0,75,5.55555555555556,5.55555555555556,5.55555555555556,83.3333333333333,0,24,0,0,0,0,0,0,TRUE,FALSE,TRUE,TRUE,FALSE
"37","6",23,1996-06-18,2017-01-16,1997-06-23,2001-03-04,342.142857142857,250,162211.631578947,100010,30.6521739130435,33,51.9877307921382,51.4465753424658,18,1,11,17,0,18,22,78.2608695652174,5.55555555555556,61.1111111111111,94.4444444444444,0,81.8181818181818,0,0,0,NA,21,8,1,12,0,0,91.304347826087,38.0952380952381,4.76190476190476,57.1428571428571,0,0,23,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,FALSE
"38","67",23,1996-10-09,2011-12-20,2007-08-29,2006-07-01,256.857142857143,220,46731.380952381,6998,43.2380952380952,44,56.4011741682975,58.5315068493151,15,0,4,15,0,17,20,65.2173913043478,0,26.6666666666667,100,0,85,0,0,0,NA,21,11,6,3,1,0,91.304347826087,52.3809523809524,28.5714285714286,14.2857142857143,4.76190476190476,0,23,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,FALSE
"39","232",23,1996-06-21,2014-04-19,2005-07-29,2006-01-10,313.478260869565,290,419630.409090909,43347,42.4347826086956,43,57.923049434187,57.2657534246575,12,8,1,3,0,8,23,52.1739130434783,66.6666666666667,8.33333333333333,25,0,34.7826086956522,0,0,0,NA,23,19,0,3,1,0,100,82.6086956521739,0,13.0434782608696,4.34782608695652,0,23,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,FALSE
"40","15",22,1996-06-13,2016-06-17,2009-08-12,2007-06-30,281.666666666667,230,144539.315789474,88484,37.7619047619048,36,51.8285714285714,52.2986301369863,18,1,7,17,0,17,20,81.8181818181818,5.55555555555556,38.8888888888889,94.4444444444444,0,85,0,0,0,NA,20,15,1,3,0,1,90.9090909090909,75,5,15,0,5,22,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,FALSE
"41","74",22,1996-07-08,2016-10-14,2003-02-23,2006-06-06,301.272727272727,257.5,526481.666666667,49200,32.7272727272727,32.5,47.4652552926526,48.9123287671233,15,13,2,1,0,2,19,68.1818181818182,86.6666666666667,13.3333333333333,6.66666666666667,0,10.5263157894737,0,0,0,NA,22,17,0,5,0,0,100,77.2727272727273,0,22.7272727272727,0,0,22,0,0,0,0,0,0,FALSE,FALSE,TRUE,TRUE,FALSE
"42","132",22,1997-03-12,2020-08-07,2000-12-02,2002-12-30,275.909090909091,185,127457.272727273,53600,44.6363636363636,45,61.1997509339975,61.3068493150685,19,0,7,19,1,21,22,86.3636363636364,0,36.8421052631579,100,5.26315789473684,95.4545454545455,1,0,0,0,22,18,0,4,0,0,100,81.8181818181818,0,18.1818181818182,0,0,22,0,0,0,0,0,0,TRUE,FALSE,TRUE,TRUE,FALSE
"43","14",19,1996-10-16,2018-10-11,2007-05-28,2006-04-09,314.263157894737,300,53783.4736842105,42349,41.6315789473684,43,55.7403028118241,55.5150684931507,14,12,0,5,0,6,19,73.6842105263158,85.7142857142857,0,35.7142857142857,0,31.5789473684211,1,0,0,0,18,15,0,3,0,0,94.7368421052632,83.3333333333333,0,16.6666666666667,0,0,19,0,0,0,0,0,0,TRUE,FALSE,TRUE,FALSE,FALSE
"44","75",19,1996-09-04,2014-09-23,2006-10-30,2006-07-20,292.777777777778,270,114783.777777778,100010,35.7368421052632,34,50.0765681326604,48.2054794520548,13,4,7,10,0,6,17,68.4210526315789,30.7692307692308,53.8461538461538,76.9230769230769,0,35.2941176470588,0,0,0,NA,18,5,12,1,0,0,94.7368421052632,27.7777777777778,66.6666666666667,5.55555555555556,0,0,19,0,0,0,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE
"45","171",19,1998-03-19,2016-07-20,2005-07-06,2005-10-08,285.105263157895,230,82883.6315789474,72700,42.4210526315789,42,56.7942321557318,55.6849315068493,19,1,7,19,1,19,19,100,5.26315789473684,36.8421052631579,100,5.26315789473684,100,0,0,0,NA,19,10,5,3,0,1,100,52.6315789473684,26.3157894736842,15.7894736842105,0,5.26315789473684,19,0,0,0,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE
"46","246",19,1997-01-07,2007-03-14,2001-11-19,2001-11-12,252.777777777778,215,77081.9444444444,84250,45.1111111111111,46,63.5937595129376,65.358904109589,12,8,6,2,0,2,17,63.1578947368421,66.6666666666667,50,16.6666666666667,0,11.7647058823529,0,0,0,NA,18,12,0,6,0,0,94.7368421052632,66.6666666666667,0,33.3333333333333,0,0,19,0,0,0,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE
"47","163",18,1997-05-02,2009-09-22,2007-10-17,2007-01-01,329.5,285,76147.6666666667,67686.5,40.8333333333333,40,55.2523592085236,54.5986301369863,3,3,0,1,0,0,16,16.6666666666667,100,0,33.3333333333333,0,0,0,0,0,NA,18,15,0,2,0,1,100,83.3333333333333,0,11.1111111111111,0,5.55555555555556,18,0,0,0,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE
"48","166",18,2001-07-11,2017-03-30,2009-05-12,2009-06-15,304.888888888889,215,58429.3888888889,48648,41.2777777777778,43,53.6575342465753,55.113698630137,15,3,5,12,1,13,18,83.3333333333333,20,33.3333333333333,80,6.66666666666667,72.2222222222222,0,0,0,NA,18,11,1,3,0,3,100,61.1111111111111,5.55555555555556,16.6666666666667,0,16.6666666666667,18,0,0,0,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE
"49","168",18,2011-04-18,2023-01-25,2022-10-08,2022-02-10,535.833333333333,535,857449.538461538,61200,45.2666666666667,44,46.4834703196347,45.2986301369863,13,13,0,0,0,0,12,72.2222222222222,100,0,0,0,0,17,17,5,29.4117647058824,15,12,0,3,0,0,83.3333333333333,80,0,20,0,0,18,0,0,0,0,0,0,TRUE,TRUE,TRUE,FALSE,FALSE
"50","215",18,1997-01-23,2013-05-29,2005-04-23,2005-01-10,205.882352941176,190,60508.5882352941,56000,47.1176470588235,50,63.1735697018533,65.986301369863,12,5,4,7,0,10,16,66.6666666666667,41.6666666666667,33.3333333333333,58.3333333333333,0,62.5,0,0,0,NA,17,12,0,5,0,0,94.4444444444444,70.5882352941177,0,29.4117647058824,0,0,18,0,0,0,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE
"51","226",18,1997-11-18,2012-06-07,2007-07-14,2006-10-16,256.111111111111,210,659406.888888889,145505.5,43.7222222222222,49,56.7226788432268,59.372602739726,14,11,1,8,0,7,16,77.7777777777778,78.5714285714286,7.14285714285714,57.1428571428571,0,43.75,0,0,0,NA,18,15,1,2,0,0,100,83.3333333333333,5.55555555555556,11.1111111111111,0,0,18,0,0,0,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE
"52","35",17,2004-11-15,2021-01-12,2008-01-15,2009-06-08,353.625,315,646079.235294118,40300,39.8235294117647,37,51.5988718775181,52.1452054794521,14,13,3,2,0,2,16,82.3529411764706,92.8571428571429,21.4285714285714,14.2857142857143,0,12.5,2,0,0,0,17,10,1,5,1,0,100,58.8235294117647,5.88235294117647,29.4117647058824,5.88235294117647,0,17,0,0,0,0,0,0,TRUE,FALSE,TRUE,FALSE,FALSE
"53","40",17,1996-06-24,2021-08-05,2011-08-03,2009-05-08,436.411764705882,390,1576855.5,84705,42.8823529411765,41,56.1558420628525,58.241095890411,15,13,6,2,0,3,16,88.2352941176471,86.6666666666667,40,13.3333333333333,0,18.75,3,0,0,0,14,8,2,4,0,0,82.3529411764706,57.1428571428571,14.2857142857143,28.5714285714286,0,0,17,0,0,0,0,0,0,TRUE,FALSE,TRUE,FALSE,FALSE
"54","136",17,1996-07-17,2017-12-08,1998-12-07,2001-02-19,337.647058823529,290,114175.769230769,74945,42.1176470588235,40,62.0373892022562,62.2849315068493,15,6,6,9,0,10,16,88.2352941176471,40,40,60,0,62.5,0,0,0,NA,17,7,2,5,2,1,100,41.1764705882353,11.7647058823529,29.4117647058824,11.7647058823529,5.88235294117647,17,0,0,0,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE
"55","172",17,2001-11-28,2011-10-24,2004-06-29,2005-02-28,225.470588235294,200,92963.2352941177,85100,48.0588235294118,48,62.9572925060435,62.4219178082192,15,1,7,14,0,14,17,88.2352941176471,6.66666666666667,46.6666666666667,93.3333333333333,0,82.3529411764706,0,0,0,NA,17,6,11,0,0,0,100,35.2941176470588,64.7058823529412,0,0,0,17,0,0,0,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE
"56","5",16,1996-07-04,2009-04-21,1998-08-22,2000-02-01,285.333333333333,290,142362.714285714,42109.5,38.1333333333333,41,60.3811872146119,60.3123287671233,14,0,6,14,0,14,14,87.5,0,42.8571428571429,100,0,100,0,0,0,NA,14,4,0,10,0,0,87.5,28.5714285714286,0,71.4285714285714,0,0,16,0,0,0,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE
"57","8",16,1996-06-18,2011-02-04,1998-08-15,2000-01-15,285.333333333333,250,85471.9090909091,94701,39.1875,37.5,60.4323630136986,58.7534246575342,12,12,2,2,1,3,14,75,100,16.6666666666667,16.6666666666667,8.33333333333333,21.4285714285714,0,0,0,NA,16,10,3,0,0,3,100,62.5,18.75,0,0,18.75,16,0,0,0,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE
"58","135",16,1997-02-14,2006-11-27,2001-03-11,2000-11-10,306.9375,290,159127.375,57900,41.75,40,60.5042808219178,59.2739726027397,11,9,0,4,0,4,16,68.75,81.8181818181818,0,36.3636363636364,0,25,0,0,0,NA,16,13,1,2,0,0,100,81.25,6.25,12.5,0,0,16,0,0,0,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE
"59","183",16,1996-06-12,2008-05-09,1998-06-01,2000-03-07,329.375,305,191421.5,128500,35.8125,34.5,58.7873287671233,58.7301369863014,9,8,0,1,0,1,16,56.25,88.8888888888889,0,11.1111111111111,0,6.25,0,0,0,NA,16,16,0,0,0,0,100,100,0,0,0,0,16,0,0,0,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE
"60","79",15,1996-08-06,2009-12-16,2001-05-22,2002-06-09,231.4,200,118014.538461538,86400,41.5333333333333,43,58.9526940639269,57.5972602739726,10,8,3,3,0,5,14,66.6666666666667,80,30,30,0,35.7142857142857,0,0,0,NA,15,7,0,7,0,1,100,46.6666666666667,0,46.6666666666667,0,6.66666666666667,15,0,0,0,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE
"61","134",15,2007-01-05,2020-10-08,2017-07-17,2015-09-15,553.272727272727,480,96261.8333333333,15250,39.9166666666667,37,45.3977168949772,50.1260273972603,12,0,5,11,0,11,12,80,0,41.6666666666667,91.6666666666667,0,91.6666666666667,7,0,0,0,12,8,0,4,0,0,80,66.6666666666667,0,33.3333333333333,0,0,15,0,0,0,0,0,0,TRUE,FALSE,TRUE,FALSE,FALSE
